id,created_at,sampled_at,name,screen_name,description,statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,banner_url,verified
124936414,2010-03-21 03:18:38+00:00,2022-09-25 02:32:00+00:00,Dela Tocasuche.,DaniTocasuche,TØP ♡ 🇮🇩 Independiente Santa fe.,13648,1217,267,12483,115,FALSE,https://pbs.twimg.com/profile_banners/124936414/1626362163,FALSE
1.57E+18,2022-09-26 01:59:15+00:00,2022-09-25 02:32:00+00:00,John Li,JohnLi42196476,احب المتااجر #السعوديه,210,0,0,0,0,TRUE,N/A,FALSE
1311785233,2013-03-28 21:33:38+00:00,2022-09-25 02:32:00+00:00,La Nobleza De Aguililla,LaNoblezaMx,"La Nobleza de Aguililla creadores de Exitos como Chaparrita, Con mentiras no, No Puedo olvidarte Aqui estare entre otros Tel:509-833-7607",13253,824,407,755,3,TRUE,https://pbs.twimg.com/profile_banners/1311785233/1555949299,FALSE
1.51E+18,2022-03-25 02:14:07+00:00,2022-09-25 02:32:00+00:00,Yvonne Hummer,HummerYvonne,,3394,22,78,10429,0,TRUE,N/A,FALSE
1.39E+18,2021-05-05 06:16:49+00:00,2022-09-25 02:32:00+00:00,Mejiasex,Mejiasex1,"escorpiano, del estado de México, hetero, divertido y muy cachondo (chat hot, nudes y posibles encuentros)🦂🥵",23040,466,4996,53306,1,TRUE,https://pbs.twimg.com/profile_banners/1389826335091068937/1654008908,FALSE
2478170773,2014-05-05 10:32:41+00:00,2022-09-25 02:32:00+00:00,風狐＠Y-567,kazagitune,広く浅く遊ぶ楽しい事大好き人間です。アイマス系大好きです♫カードゲームは遊戯、白猫、デジモンなどいろいろやってます。ウォーハンマーは鼠を使ってます。マチアソビによく出没します。ゆら〜り風景とかも写真撮ってます。あと、最近は釣り🎣をチョコチョコ行ってます。もし宜しければ絡んで下さい♫,9492,350,722,52328,6,TRUE,https://pbs.twimg.com/profile_banners/2478170773/1580772260,FALSE
9.13E+17,2017-09-27 12:34:36+00:00,2022-09-25 02:32:00+00:00,Dr. Nandan Kumar,NandanDuddukuri,"Chief Scientific Officer at Innatura Scientific Pvt. Ltd, Promoting drug discovery services, Actively building new B2B network across Europe & North America",454,81,1109,871,0,TRUE,N/A,FALSE
1.57E+18,2022-09-26 01:59:23+00:00,2022-09-25 02:32:00+00:00,👅اكواااد جديده🐪,Stephan77697865,احب المتااجر #السعوديه,210,0,0,0,0,TRUE,N/A,FALSE
8.95E+17,2017-08-09 09:39:23+00:00,2022-09-25 02:32:00+00:00,월애🎗,Sadmoon02,"성인 그림러/과호흡에 뼈묻음/소설, 만화, 애니 안 가려요 BL,GL,HL 모두 러브",32681,9,192,1525,0,TRUE,https://pbs.twimg.com/profile_banners/895217936624869376/1583154752,FALSE
1.57E+18,2022-09-26 01:59:08+00:00,2022-09-25 02:32:00+00:00,Quincy Varela,QuincyVarela,كل الكوبونات ترحب بكم..,310,0,0,0,0,TRUE,N/A,FALSE
1.30E+18,2020-08-25 10:14:19+00:00,2022-09-25 02:32:00+00:00,SinfullyKayla - The Horned Goddess ( EnVStreamer ),SuccubusKayla,"Devilish Darling | Intersex | Mildly Lewdsome 18+ | #VTMonsterGang | #VStreamer #ENVtuber #Vtuber |Fanart: #hornedgoddess_art | 3D: Me
| Scantily Questionable |",4958,533,5001,5882,18,TRUE,https://pbs.twimg.com/profile_banners/1298202001734606849/1598352180,FALSE
197536468,2010-10-01 19:26:15+00:00,2022-09-25 02:32:00+00:00,Pecosa🤌🏼,Pamelnos,"My Power, My Pleasure, My Pain...                                        

No mezclo placeres.

Remolona.

Otoñista🌬️🍁🍂",126436,5112,1372,122375,0,FALSE,https://pbs.twimg.com/profile_banners/197536468/1664153987,FALSE
1.41E+18,2021-07-10 22:56:16+00:00,2022-09-25 02:32:00+00:00,A Mythical creation,SSunCreation,Y’all gone know me in a minute✨🦋 11:11,2495,12,106,2074,0,TRUE,https://pbs.twimg.com/profile_banners/1413995466266746880/1637134770,FALSE
1.12E+18,2019-04-12 08:06:22+00:00,2022-09-25 02:32:00+00:00,🍋,ughdav1d,ex-youth leader,1372,256,1751,13055,0,TRUE,N/A,FALSE
1.28E+18,2020-07-11 07:09:45+00:00,2022-09-25 02:32:00+00:00,sofi,dnfsexo,memes with dreams,154078,232,212,10383,1,TRUE,https://pbs.twimg.com/profile_banners/1281848099791605761/1663583846,FALSE
1.57E+18,2022-09-24 04:32:19+00:00,2022-09-25 02:32:00+00:00,🖤Hilda🤍,HildaPKM,,194,356,45,474,10,TRUE,N/A,FALSE
1.26E+18,2020-05-02 18:37:04+00:00,2022-09-25 02:32:00+00:00,ً,exclipsv,,11750,1614,707,13829,13,TRUE,https://pbs.twimg.com/profile_banners/1256653834119557121/1663420715,FALSE
1965252368,2013-10-16 17:55:54+00:00,2022-09-25 02:32:00+00:00,Betto,El_Imprudentee,,62447,720,1524,29624,7,TRUE,https://pbs.twimg.com/profile_banners/1965252368/1549731270,FALSE
1.57E+18,2022-09-26 01:58:46+00:00,2022-09-25 02:32:00+00:00,🍛عروض خصومااات جديده🍬,LauraLo73714580,احب المتااجر #السعوديه,248,0,0,0,0,TRUE,N/A,FALSE
1.38E+18,2021-04-07 16:35:35+00:00,2022-09-25 02:32:00+00:00,رودئوس,sayHolaRudeus,بچه ها. تو بیو چی مینویسن؟,13531,920,634,24651,3,TRUE,https://pbs.twimg.com/profile_banners/1379834711976075266/1649516826,FALSE
1.41E+18,2021-07-02 00:22:22+00:00,2022-09-25 02:32:00+00:00,🇧🇷,raissadsc,,2032,11,280,20815,0,TRUE,https://pbs.twimg.com/profile_banners/1410755637311594499/1663964649,FALSE
1.15E+18,2019-07-03 16:01:23+00:00,2022-09-25 02:32:00+00:00,アオミ(Aomiy),aomichi3110,🐺🖤 Heavy rt vtubers clips and fanarts(mostly にじさんじ) || Model: Aristi_uwu(fiver) || Nyagatus enthusiast || 🐑⚡🦁💰🍵💧🏆🍝🍷🤘🏻 || Shoheiou's fans,23715,56,424,48487,0,TRUE,https://pbs.twimg.com/profile_banners/1146448863198269441/1661627039,FALSE
1.57E+18,2022-09-26 01:59:32+00:00,2022-09-25 02:32:00+00:00,Gary Phillips,GaryPhi85610707,احب المتااجر #السعوديه,238,0,0,0,0,TRUE,N/A,FALSE
1.36E+18,2021-02-01 04:19:25+00:00,2022-09-25 02:32:00+00:00,BM⚔️231,BIGMAINEX231,21+ NFSW • TOP • COLLABS + CUSTOMS 📥,10437,3463,965,34089,5,TRUE,https://pbs.twimg.com/profile_banners/1356094641720991744/1658604037,FALSE
2416287655,2014-03-28 18:15:01+00:00,2022-09-25 02:32:00+00:00,御舟【みふね】,mfn_aplhim,創作マン御舟（みふね）とは私のことである( ˘ω˘ ) イギリス海軍がいっぱいちゅき( ˘ω˘ )/うちのこまとめ https://t.co/1Vzxjw0tpz,84616,354,344,136128,17,FALSE,https://pbs.twimg.com/profile_banners/2416287655/1471849285,FALSE
1.57E+18,2022-09-26 01:59:37+00:00,2022-09-25 02:32:00+00:00,Alexandria Frazier,Alexand54344924,احب المتااجر #السعوديه,221,0,0,0,0,TRUE,N/A,FALSE
1.15E+18,2019-07-10 12:30:12+00:00,2022-09-25 02:32:00+00:00,mie_syuna,SyunaMie,シュナ3頭& 🌈シュナ1頭(2020.5.12）,13939,350,336,78741,0,TRUE,https://pbs.twimg.com/profile_banners/1148932431237373952/1635445199,FALSE
7.98E+17,2016-11-13 07:54:26+00:00,2022-09-25 02:32:00+00:00,アクロス / aqross.eth｜KimonoGirl NFT👘,tosawin,"KimonoGirl▶https://t.co/I3J5vETdIB
Lovers▶https://t.co/5QIY4bGB1a
FND▶https://t.co/veJSyhCofJ
note▶https://t.co/zVIsCvNI55
with @2_ryan_",31423,4761,1225,68170,58,TRUE,https://pbs.twimg.com/profile_banners/797709189644578821/1662981484,FALSE
56604412,2009-07-14 04:23:24+00:00,2022-09-25 02:32:00+00:00,Raul Lopez,raullo,,10684,166,457,40461,0,FALSE,https://pbs.twimg.com/profile_banners/56604412/1427230983,FALSE
1.50E+18,2022-03-03 23:57:44+00:00,2022-09-25 02:32:00+00:00,PURPLE,D4RKzzxzz,"FEMALE
BI",361,2178,198,421,2,TRUE,N/A,FALSE
1.57E+18,2022-09-20 13:25:28+00:00,2022-09-25 02:32:00+00:00,Darin Swoope,DarinSwoope2,gidemedim,1058,30,30,589,0,TRUE,N/A,FALSE
1132559886,2013-01-30 01:08:36+00:00,2022-09-25 02:32:00+00:00,Greg sosa🇯🇲🇯🇲,Realjamaicanbwo,#BallinforBudha🏈🕊,110929,476,1102,104765,1,TRUE,https://pbs.twimg.com/profile_banners/1132559886/1556416584,FALSE
9.36E+17,2017-12-01 01:19:59+00:00,2022-09-25 02:32:00+00:00,ユアマイスター(YOURMYSTAR),yourmystar_jp,TOKIOがCM出演中✨『ユアマイでプロの掃除でエアコン気持ちいい～！』のユアマイスターです。 #ハウスクリーニング やカバン・靴などの #修理 を全国のプロ・職人に頼めます。(発信専用アカウントです) サービスのご相談は下記窓口まで▼https://t.co/fQqV2luISV…,1197159,69052,123,2488,134,TRUE,https://pbs.twimg.com/profile_banners/936404478286163969/1635749439,FALSE
1.29E+18,2020-08-07 19:28:22+00:00,2022-09-25 02:32:00+00:00,⩜⃝TEEZ#3BB200.1MSELLER 8X🏆#ENDSARS🇳🇬,atiny_multistan,"Stan Ateez, BP, Everglow,  BTS, NCT, Golden child, Omega X, 3YE, Treasure, E'last, and Skz for a clear future. 
#MileApo
Atiny for life.
Fan acc. 
She/her",125322,929,908,164070,11,TRUE,https://pbs.twimg.com/profile_banners/1291818434406354947/1661010005,FALSE
8.26E+17,2017-01-31 04:25:46+00:00,2022-09-25 02:32:00+00:00,ΛFӨПƧӨ ❤️🖤©,oopsafonso,"disseram q não conseguiria torná-lo rápido e preciso, tavam errados...
casado com @flamengo",141668,1406,1234,272018,0,TRUE,https://pbs.twimg.com/profile_banners/826285318525566978/1621759104,FALSE
1.50E+18,2022-03-10 09:36:07+00:00,2022-09-25 02:32:00+00:00,Mahtab,Mahtab65855123,' ',2438,180,349,1781,0,TRUE,N/A,FALSE
1.20E+18,2019-11-14 20:45:22+00:00,2022-09-25 02:32:00+00:00,PrénDeleFuego,angtblr,🍷,4358,175,179,3518,1,TRUE,N/A,FALSE
1.54E+18,2022-06-14 21:35:15+00:00,2022-09-25 02:32:00+00:00,𝑙𝑜𝑣𝑒𝑙𝑦♧︎︎︎𝑑𝑜𝑚 𝑔𝑓 𝑒𝑟𝑎♧︎︎︎,xlovelypuppyx,hii:) 20☁︎she/they☁︎18+ MDNI☁︎i dont send/trade☁︎dont ask for other socials☁︎DMs open☁︎~♡︎my awesome bf♡:@Mysticallewd15,8186,138,171,27504,6,TRUE,https://pbs.twimg.com/profile_banners/1536824523248398336/1662616380,FALSE
2269708424,2013-12-31 02:12:03+00:00,2022-09-25 02:32:00+00:00,Abygail🦋,_abygail__,literally. 🇸🇻🇬🇹,28665,449,295,23778,3,FALSE,https://pbs.twimg.com/profile_banners/2269708424/1661392151,FALSE
7.41E+17,2016-06-09 18:00:22+00:00,2022-09-25 02:32:00+00:00,こてゆび🍆💣🍠🌸🍑,510UB,うんちはトイレでしましょう。 詳細:https://t.co/H93r4QdXht 副:@SUByubi 猥:@ER0UB,214491,1165,744,68985,48,FALSE,https://pbs.twimg.com/profile_banners/740966782366711809/1585753552,FALSE
1.12E+18,2019-04-23 03:01:57+00:00,2022-09-25 02:32:00+00:00,Lidyasyptr,Lidyasyptr1,,250,1,63,85,0,TRUE,N/A,FALSE
7.62E+17,2016-08-07 00:06:25+00:00,2022-09-25 02:32:00+00:00,liv ✮LULA22✮,hernameishell,timbora,12525,137,215,21842,0,FALSE,https://pbs.twimg.com/profile_banners/762077400943427588/1649722737,FALSE
2603514613,2014-07-04 13:26:26+00:00,2022-09-25 02:32:00+00:00,れなころ,renacoro0803,東京のキレイと美味しいを。Rock好き。小さいもの作るの好き。たまにグチ。Post tasty and beautiful sometimes. Eng/Jap https://t.co/sM58PYCXA3,9636,29,141,22166,1,TRUE,https://pbs.twimg.com/profile_banners/2603514613/1663041498,FALSE
1.53E+18,2022-05-15 07:37:05+00:00,2022-09-25 02:32:00+00:00,txt lorde bot,txtlordebot,txt pairings as lorde lyrics,6408,21,1,0,0,TRUE,https://pbs.twimg.com/profile_banners/1525742007129284608/1652671705,FALSE
1.51E+18,2022-03-24 19:25:58+00:00,2022-09-25 02:32:00+00:00,YELEXA,latalyelexa,Aplica la que te apliquen aunque no seas asi,1862,66,124,338,0,TRUE,https://pbs.twimg.com/profile_banners/1507076230352449543/1648239024,FALSE
1.54E+18,2022-06-21 02:03:36+00:00,2022-09-25 02:32:00+00:00,Kiranjit,imkiran012,,1783,23,21,1704,0,TRUE,N/A,FALSE
1.52E+18,2022-04-26 11:33:58+00:00,2022-09-25 02:32:00+00:00,kiki._.⤮,skz_kiki_,Stray Kids / 原本を待つ日々 / ピリ多め ヒョンリクス all / 昭和 大人 / STAYさん仲良くしてください♡︎,2424,164,245,5923,0,TRUE,https://pbs.twimg.com/profile_banners/1518916210452140033/1663860673,FALSE
97266996,2009-12-16 18:55:52+00:00,2022-09-25 02:32:00+00:00,Janet Miller,QXFA,"Imperfect Christ Follower,Wife,Mother, Prison Chaplain, Retired Flight Attendant, Teacher, Book Store Manager, Gift Buyer, Camp Director",7262,207,591,20664,2,FALSE,https://pbs.twimg.com/profile_banners/97266996/1506050294,FALSE
1.23E+18,2020-02-22 22:54:25+00:00,2022-09-25 02:32:00+00:00,gaygaygay,gaygayg99992255,"22 / gay / HMU / into piss, cum, spit, feet x",2985,110,57,4275,0,TRUE,N/A,FALSE
1.46E+18,2021-11-06 17:44:11+00:00,2022-09-25 02:32:00+00:00,Random_Ghostface09,87Projections,,12338,24,381,22742,0,TRUE,https://pbs.twimg.com/profile_banners/1457041015672508419/1637559661,FALSE
1.45E+18,2021-10-09 07:08:08+00:00,2022-09-25 02:32:00+00:00,ヒバナ,Hibana_lynx,楽しい時間をありがとうございました,514,26,44,2506,0,TRUE,https://pbs.twimg.com/profile_banners/1446734138866745346/1633770254,FALSE
3783401592,2015-10-04 17:49:48+00:00,2022-09-25 02:32:00+00:00,haewooso,haewooso04,게이 이반 퀴어 신생 이쪽커뮤니티 18세이상 무조건맞팔,81876,68,85,0,0,TRUE,https://pbs.twimg.com/profile_banners/3783401592/1444059663,FALSE
1.47E+18,2021-12-05 01:25:54+00:00,2022-09-25 02:32:00+00:00,Koko got obliterated,_kodaj,"paint me like one of your french idols - eichi tenshounin, probably
AIRA CAN RAP",2689,168,168,23064,7,TRUE,https://pbs.twimg.com/profile_banners/1467304091391074305/1663957883,FALSE
520460235,2012-03-10 14:54:02+00:00,2022-09-25 02:32:00+00:00,𝒾𝓂𝒶𝑔𝒾𝓃𝑒_𝒿𝒾𝓃_🦋📿🍀,imagine_jin_,ʸᵒᵘ ᵃʳᵉ ˢᵗⁱˡˡ ᵐʸ ʷⁱˢʰ ˡⁱˢᵗ☆彡,107756,239,181,10516,2,FALSE,https://pbs.twimg.com/profile_banners/520460235/1660800817,FALSE
1.45E+18,2021-10-07 01:16:15+00:00,2022-09-25 02:32:00+00:00,ふわ🌬🫧,no_tg_si,TRPGアカウント🎞庭師は沼です。へっだーはスーパーベリービューティフルソーキュートウルトラソウルBoy朝来 アイコンはもーさんちのソァレちゃんと！,7075,30,34,3778,2,TRUE,https://pbs.twimg.com/profile_banners/1445920805053820938/1652356879,FALSE
4131344625,2015-11-07 03:35:01+00:00,2022-09-25 02:32:00+00:00,Volz 🇪🇪,volzmarlon_,@gremio | NH,41236,784,608,36309,0,TRUE,https://pbs.twimg.com/profile_banners/4131344625/1647205615,FALSE
1.39E+18,2021-05-15 21:58:57+00:00,2022-09-25 02:32:00+00:00,Ajahaujaha,Ajahaujaha1,,62,1,9,284,0,TRUE,N/A,FALSE
1.43E+18,2021-08-30 17:54:26+00:00,2022-09-25 02:32:00+00:00,!!𝙇𝙪𝙖♥︎,S4llu4,"You know I'm just a flight away
if you want it, you can take a private plane
a kilómetros estamos conectando
y me prendes aunque no me estés tocando💐",6968,536,1101,18563,0,TRUE,https://pbs.twimg.com/profile_banners/1432400996328779777/1663621956,FALSE
7.01E+17,2016-02-21 18:55:36+00:00,2022-09-25 02:32:00+00:00,I AM Freely Me,scorpallday,"Mystical mama. I’m here to enjoy hilarious & insightful tweets about pop culture, music, reality tv, sports & LIFE.",7894,116,357,138213,1,TRUE,https://pbs.twimg.com/profile_banners/701480407129141249/1663476146,FALSE
1410705475,2013-05-07 16:48:38+00:00,2022-09-25 02:32:00+00:00,ك̲ۣو̲ۣد̲ۣ ك̲ۣو̲ب̲و̲ۣن̲ خ̲ۣص̲ۣم̲,totoksusanto66,Abolish accuracy Abbreviated Above Abacus accuracy Accordingly Accelerated Abacus Absalon,348,0,16,3,0,TRUE,https://pbs.twimg.com/profile_banners/1410705475/1652146707,FALSE
1.23E+18,2020-02-05 15:10:34+00:00,2022-09-25 02:32:00+00:00,SwFantasy,SwFantasy2020,,19723,932,1966,8447,0,TRUE,N/A,FALSE
1.32E+18,2020-10-25 05:10:50+00:00,2022-09-25 02:32:00+00:00,いず,Tako_mesi0_0,モンハンスプラAPEXしてます！！ たぬきちくんの飼育員務めてます！ᐢ⓿ᴥ⓿ᐢよろしくねぇ,11710,865,1987,28912,2,TRUE,https://pbs.twimg.com/profile_banners/1320231289509691392/1663953430,FALSE
246839366,2011-02-03 15:39:29+00:00,2022-09-25 02:32:00+00:00,VERRI,newpower_soul,美しい日本をこよなく愛する不動産屋です。 好きな事:国内海外問わず旅行／投資全般／筋トレ／心理学。 日本会議会員。旧宮家皇籍復帰支持。高市早苗議員支持。無言フォローをご容赦下さい。また、副業系アカウントのフォローはご遠慮下さい。エロ系アカウントは即ブロックします。,169537,1108,1624,687862,5,FALSE,https://pbs.twimg.com/profile_banners/246839366/1639318819,FALSE
1.57E+18,2022-09-26 01:59:15+00:00,2022-09-25 02:32:00+00:00,John Li,JohnLi42196476,احب المتااجر #السعوديه,210,0,0,0,0,TRUE,N/A,FALSE
1.43E+18,2021-08-30 03:47:17+00:00,2022-09-25 02:32:00+00:00,Emmanuel Miceli Navarrete,MiceliNavarrete,"Me llamo Emmanuel Soy muy alegre y amigable, sobre todo sociable , estoy buscando suggar mommy",235,10,94,1619,0,TRUE,N/A,FALSE
1.47E+18,2021-12-11 16:25:12+00:00,2022-09-25 02:32:00+00:00,ピンキーちょうだい,iRPmb4LURN74YAK,"ヒヨブー好き　犬好き🐾　
反政府　動物愛護　　反ワクチン　
バイオハザードBGMスキ",18446,777,2417,7059,3,TRUE,https://pbs.twimg.com/profile_banners/1469703553522741248/1663421785,FALSE
1.32E+18,2020-10-28 17:18:08+00:00,2022-09-25 02:32:00+00:00,l am Modi,DGModi909,,72840,209,671,81483,0,TRUE,N/A,FALSE
221743838,2010-12-01 13:59:20+00:00,2022-09-25 02:32:00+00:00,ｺﾛ,corro_T,オープン独り言アカウント。クレホ限界ｵﾀｸ。たんぽぽの綿毛からフェミニズムまでよろずジャンル呟きます。成人。犬好き。,149247,126,88,11568,13,FALSE,https://pbs.twimg.com/profile_banners/221743838/1507973633,FALSE
9.38E+17,2017-12-05 19:38:02+00:00,2022-09-25 02:32:00+00:00,Seth Jones,AlchemYogaTyme,LIVING for Tucker's Confused Face  #antifaCat #soberlife 30 yrs #IGotOut  #BLM #METOO #RESIST #ACTUALPATRIOT #ONEWORLDONELOVE,5730,65,387,14030,0,TRUE,https://pbs.twimg.com/profile_banners/938130361669754881/1512510924,FALSE
1.28E+18,2020-07-18 14:28:43+00:00,2022-09-25 02:32:00+00:00,けんぽん,kenponeotokyo,はじめまして けんぽんと申します。仲良くしてください。根っからのビビリ😳✨黒髪ボブ音楽メタル好きアイドルファッション好き(栗花落カナヲ 鬼囮恋花猫girlsdon’tcrypaledusk cultTokyo wastedyouth 上坂すみれ羊文学うごくちゃんuijinbish早稲田大法卒)何卒🏝,224350,2128,4998,280476,52,TRUE,https://pbs.twimg.com/profile_banners/1284495265634725888/1595340163,FALSE
7.33E+17,2016-05-18 00:07:21+00:00,2022-09-25 02:32:00+00:00,mim,hoshijijunwoo,🐯🐼🐺,21225,117,195,61481,0,TRUE,https://pbs.twimg.com/profile_banners/732724217142075392/1644337134,FALSE
7.78E+17,2016-09-20 12:05:53+00:00,2022-09-25 02:32:00+00:00,Pratapsingh Suryawansh,SuryawaSingh,"#OPS मेरा हक हैं  
Teacher  100%फॉलोबैक में तत्पर",253937,11796,12212,247639,6,FALSE,https://pbs.twimg.com/profile_banners/778203526778335232/1474374683,FALSE
1.48E+18,2022-01-09 08:19:02+00:00,2022-09-25 02:32:00+00:00,Claire,Claire_P985,Only Adult Content (18+),28923,10530,3,519,30,TRUE,N/A,FALSE
1.34E+18,2020-12-21 23:16:15+00:00,2022-09-25 02:32:00+00:00,Ohio State-Beat Rutgers 4-0,BuckeyeNut2021,"#OhioStateBuckeyes Southern, Ohio  #Beat❌Ichigan   #GoBuckeyes #SeizeTheDay #Rulethejungle #FightwithMike #WeAreMarshall #RIPDad4.25.22",2610,305,1200,7633,0,TRUE,https://pbs.twimg.com/profile_banners/1341160519022075906/1662036966,FALSE
1.57E+18,2022-09-26 01:59:16+00:00,2022-09-25 02:32:00+00:00,Mr. David Smith,MrDavidSmith8,احب المتااجر #السعوديه,220,0,0,0,0,TRUE,N/A,FALSE
1.53E+18,2022-06-07 19:54:42+00:00,2022-09-25 02:32:00+00:00,Yäzmįn⁷⁷⁷,Yazminnnnn7,𝕬𝖙𝖗𝖆𝖊𝖒𝖔𝖘 𝖑𝖔 𝖖𝖚𝖊 𝖛𝖎𝖛𝖗𝖆𝖒𝖔𝖘.,258,29,36,657,0,TRUE,https://pbs.twimg.com/profile_banners/1534262473863401473/1660710936,FALSE
89651354,2009-11-13 07:45:52+00:00,2022-09-25 02:32:00+00:00,かんべ,s_a_ki,※めちゃくちゃうるさいです※BMB:💛💜（相手非固定受攻固定）/成人済sipper/詳しい傾向と同人情報はリンクに。/Don’t repost my works./ https://t.co/tPJKVIdBgF（匿名メッセ）,266986,485,331,77620,24,FALSE,https://pbs.twimg.com/profile_banners/89651354/1662047402,FALSE
1.17E+18,2019-09-16 07:03:44+00:00,2022-09-25 02:32:00+00:00,jason,jasonyankol,Just rt’s of dick and ass and balls U know the vibes 20,12224,124,1329,23089,1,TRUE,https://pbs.twimg.com/profile_banners/1173492607806128129/1605663348,FALSE
1.52E+18,2022-04-30 00:31:23+00:00,2022-09-25 02:32:00+00:00,Genival Camocim,GCamocim,,510,100,154,2203,0,TRUE,N/A,FALSE
188583229,2010-09-09 02:21:33+00:00,2022-09-25 02:32:00+00:00,Larry Richardson II,LarryThe2nd,I’m the one twice over.,36863,967,677,12051,2,FALSE,https://pbs.twimg.com/profile_banners/188583229/1577803928,FALSE
251819317,2011-02-13 22:38:26+00:00,2022-09-25 02:32:00+00:00,ilichex,ilichmedalo,Follow @RichardHeartWin | $PULSECHAIN | $PULSE | $PULSEX | $HEX 🐢 $5555 | est.hexican 780,26270,680,978,12114,3,TRUE,https://pbs.twimg.com/profile_banners/251819317/1653146405,FALSE
1.57E+18,2022-09-05 09:20:08+00:00,2022-09-25 02:32:00+00:00,tenekok,tenekok1,,306,0,21,422,0,TRUE,N/A,FALSE
1.52E+18,2022-04-26 21:22:17+00:00,2022-09-25 02:32:00+00:00,Methos,Methos9999,,711,32,41,547,0,TRUE,N/A,FALSE
1.55E+18,2022-07-09 15:02:47+00:00,2022-09-25 02:32:00+00:00,dennison,machanla202220,,1572,3,19,3,0,TRUE,N/A,FALSE
9.99E+17,2018-05-23 19:56:33+00:00,2022-09-25 02:32:00+00:00,Georgina,_callmeGeorgee,"catch flights, not feelings | simplicity| urayen nak | baddie | University of London | Pro PH 🇵🇭 | Filipino | my account is none of your business",1917,600,83,1720,0,TRUE,N/A,FALSE
4405045634,2015-11-30 02:14:12+00:00,2022-09-25 02:32:00+00:00,WELLOVED🤤,dunbartheslave,Best XXX Retweet’s Guaranteed to CXM🍆🍑💦 Make sure to have that notification on not to miss DAILY updates. 504 Native⚜️ Down to make content.🍍,12821,498,1635,21089,2,TRUE,https://pbs.twimg.com/profile_banners/4405045634/1658264212,FALSE
1.42E+18,2021-07-29 10:27:25+00:00,2022-09-25 02:32:00+00:00,pretoo❤,petoo_hiagolf,,157,41,60,1166,0,TRUE,https://pbs.twimg.com/profile_banners/1420692333339856901/1647411925,FALSE
1.38E+18,2021-03-26 17:48:58+00:00,2022-09-25 02:32:00+00:00,mine,itspalee,,45864,7368,6387,28129,46,TRUE,https://pbs.twimg.com/profile_banners/1375504969735024644/1663347160,FALSE
1.52E+18,2022-05-11 16:36:41+00:00,2022-09-25 02:32:00+00:00,Dr-Killinger,Dr_Killinger_,Just a nerdy writer with a penchant for Sci-Fi or fantasy things. Also a lover of Smoll Women.,990,23,86,4019,0,TRUE,N/A,FALSE
7.51E+17,2016-07-06 05:14:20+00:00,2022-09-25 02:32:00+00:00,MOHAMMED ABDULLAH,REDZONE10001,🍃﮼لا،اقتبس،فكل،كتاباتي،من،عطايا،وهبات ﮼قلمي،وممتن،لمن،اثار،نبض،حروفي ❤️  ﮼حلمي،الأخير،أن،ألملم،شتات،حروفي،في،وطن،واحد🍃,10009,3132,3137,271603,3,TRUE,https://pbs.twimg.com/profile_banners/750558477630730241/1542947044,FALSE
1.45E+18,2021-10-14 17:41:19+00:00,2022-09-25 02:32:00+00:00,Mile,milenebooks,"✨bookstan

~19/20

ReidLou",10322,949,713,28954,34,TRUE,https://pbs.twimg.com/profile_banners/1448705408198066179/1661385444,FALSE
1.53E+18,2022-05-26 14:05:54+00:00,2022-09-25 02:32:00+00:00,印度药 壮阳 助勃 延时药 增大 蓝P 增粗 希爱力 必利劲 万艾可 同城约炮 持久增硬 啪啪神器,holmes_bblythe,"男人生理功能问题加微 ahb817 #阳痿早泄#壮阳补肾#中途疲软#增大增粗增硬#打飞机#手淫#约炮#飞机杯#实体娃娃#各种成人用品,双效延时助勃伟哥，希爱力，艾力达，万艾可，蓝p，果冻等，女用催情，效果好，无副作用，质量保证，诚信交易，全国各地顺丰包邮！",5562,4,0,0,0,TRUE,N/A,FALSE
392989054,2011-10-17 21:19:51+00:00,2022-09-25 02:32:00+00:00,Marie,florrubi68,Las personas hermosas son raras....no se distinguen por la cara sino por el alma!!,5818,186,285,15843,1,FALSE,https://pbs.twimg.com/profile_banners/392989054/1516322043,FALSE
4068100341,2015-10-29 13:51:50+00:00,2022-09-25 02:32:00+00:00,Diego,diefunys,"Liberal clásico, algunos días Minarquista. Locke, Smith, Hayek y Nozick",8523,66,209,24411,1,TRUE,https://pbs.twimg.com/profile_banners/4068100341/1524014059,FALSE
8.60E+17,2017-05-02 22:17:08+00:00,2022-09-25 02:32:00+00:00,Daniel R,Davidsr5905,Vivir la vida al maximo,11233,148,923,18071,0,TRUE,https://pbs.twimg.com/profile_banners/859532234621059073/1503247833,FALSE
1.56E+18,2022-08-16 05:28:03+00:00,2022-09-25 02:32:00+00:00,すぴりたす,FPe1bt,,375,4,13,2,0,TRUE,N/A,FALSE
1.37E+18,2021-03-06 10:46:18+00:00,2022-09-25 02:32:00+00:00,𝙈𝙞𝙣𝙚 ⋆｡♡˚ 🤏🏻,miiminecute,💫 @JYPETWICE // @ENHYPEN_members 🍭🧸✨,74524,168,357,98083,0,TRUE,https://pbs.twimg.com/profile_banners/1368150885805662210/1658375767,FALSE
